開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-10-09,,配信,,TELASA,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,ひかりTV,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,J:COMオンデマンド,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,バンダイチャンネル,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,GYAO!,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,ABEMA,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,auスマートパスプレミアム,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,milplus,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,Rakuten TV,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,ビデオマーケット,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,あにてれ,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,Google Play,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,TSUTAYA TV,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,HAPPY!動画,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,PlayStation Video,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,ムービーフルplus,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,DMM.com,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,GYAO!ストア,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,music.jp,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2021-10-09,,配信,,COCORO VIDEO,土曜 12:00 更新,2021年1月16日（第1クール[2]）2021年10月9日（第2クール）
2023-07-03,,放送,TOKYO MX,,月曜 0:00 - 0:30（日曜深夜）,2023年7月3日 -
2023-07-03,,放送,BS11,,月曜 0:00 - 0:30（日曜深夜）,2023年7月3日 -
2023-07-03,,放送,KBS京都,,月曜 0:45 - 1:15（日曜深夜）,2023年7月3日 -
2023-07-03,,放送,サンテレビ,,月曜 1:00 - 1:30（日曜深夜）,2023年7月3日 -
2023-07-03,,放送,AT-X,,月曜 22:00 - 22:30,2023年7月3日 -
2023-07-03,,配信,,ABEMA,月曜 0:00（日曜深夜） 更新,2023年7月3日
2023-07-03,,配信,,dアニメストア,月曜 0:00（日曜深夜） 更新,2023年7月3日
