開始,終了,タイプ,放送局,配信サイト,時間,期間
2019-10-16,,配信,,Rakuten TV,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,Amazonビデオ,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,ビデオマーケット,水曜 12:00 更新,2019年10月16日
2019-10-16,,配信,,バンダイチャンネル,水曜 12:00 更新,2019年10月16日
2020-04-11,,放送,TOKYO MX,,土曜 0:30 - 1:00（金曜深夜）,2020年4月11日 - 4月18日2020年7月18日 - 9月26日
2020-04-11,,放送,BS11,,土曜 0:30 - 1:00（金曜深夜）,2020年4月11日 - 4月18日2020年7月18日 - 9月26日
2020-04-11,,配信,,ABEMA,土曜 0:30 - 1:00,2020年4月11日
,,配信,,dアニメストア,-,不明（公開中）
,,配信,,dTV,-,不明（公開中）
,,配信,,hulu,-,不明（公開中）
,,配信,,NETFLIX,-,不明（公開中）
,,配信,,U-NEXT,-,不明（公開中）
,,配信,,アニメ放題,-,不明（公開中）
