開始,終了,タイプ,放送局,配信サイト,時間,期間
2017-03-26,,放送,テレビ大分,,日曜 7:00 - 7:30,2017年3月26日 - 10月1日（第2期）2018年4月8日 - 9月30日（第3期）2019年10月13日 - 2020年4月5日（第4期）2021年3月28日 - 9月26日（第5期）2022年10月2日 - 2023年3月26日（第6期）
2017-08-21,2018-02-12,放送,アニマックス,,月曜 19:00 - 19:30（第2期）水曜 19:00 - 19:30（第3期）,2017年8月21日 - 2018年2月12日（第2期）2018年7月17日 - （第3期）
2017-03-25,,配信,,ytv MyDo!,土曜 18:00 更新,2017年3月25日 - 9月30日2018年4月7日 - 9月29日
2017-03-25,,配信,,Hulu,土曜 18:00 更新,2017年3月25日 - 9月30日2018年4月7日 - 9月29日
2017-03-26,,配信,,ニコニコチャンネル,日曜 10:00 更新,2017年3月26日 - 10月1日2018年4月8日 - 9月30日
2017-03-26,,配信,,Amazon Prime Video,日曜 10:00 更新,2017年3月26日 - 10月1日2018年4月8日 - 9月30日
2017-03-26,,配信,,Rakuten TV（旧Rakuten Showtime）,日曜 10:00 更新,2017年3月26日 - 10月1日2018年4月8日 - 9月30日
2017-03-26,,配信,,ビデオマーケット,日曜 10:00 更新,2017年3月26日 - 10月1日2018年4月8日 - 9月30日
2017-03-26,,配信,,フジテレビオンデマンド,日曜 10:00 更新,2017年3月26日 - 10月1日2018年4月8日 - 9月30日
2017-03-26,,配信,,U-NEXT[31],日曜 12:00 更新,2017年3月26日 - 10月1日2018年4月8日 - 9月30日
2017-03-26,,配信,,J:COMオンデマンド,日曜 12:00 更新,2017年3月26日 - 10月1日2018年4月8日 - 9月30日
2017-03-27,,配信,,ビデオパス,月曜 0:00（日曜深夜） 更新,2017年3月27日 - 10月2日2018年4月9日 - 10月1日
2017-03-27,,配信,,DMM.com,月曜 10:00 更新,2017年3月27日 - 10月2日2018年4月9日 - 10月1日
2017-03-27,,配信,,ビデックスJP,月曜 10:00 更新,2017年3月27日 - 10月2日2018年4月9日 - 10月1日
2017-03-27,,配信,,ひかりTV,月曜 12:00 更新,2017年3月27日 - 10月2日2018年4月9日 - 10月1日
2017-03-27,,配信,,GYAO!ストア,月曜 12:00 更新,2017年3月27日 - 10月2日2018年4月9日 - 10月1日
2017-03-27,,配信,,アクトビラ,月曜 12:00 更新,2017年3月27日 - 10月2日2018年4月9日 - 10月1日
2017-03-28,2017-10-03,配信,,ムービーフルPlus,火曜 12:00 更新,2017年3月28日 - 10月3日
2017-03-31,2017-10-06,配信,,TSUTAYA TV,金曜 0:00 更新,2017年3月31日 - 10月6日
2017-04-03,2017-10-09,配信,,バンダイチャンネル,月曜 12:00 更新,2017年4月3日 - 10月9日
2017-04-03,2017-10-09,配信,,HAPPY動画,月曜 12:00 更新,2017年4月3日 - 10月9日
2017-04-05,,配信,,PlayStation Video,水曜 0:00（火曜深夜） 更新,2017年4月5日 - 10月11日2018年4月11日 - 10月3日
2021-03-27,2021-09-25,放送,読売テレビ（製作参加）をはじめとする日本テレビ系列 (NNS) フルネット局[注 44],,土曜 17:30 - 18:00,2021年3月27日 - 9月25日（第5期）
2021-03-28,2021-09-26,放送,テレビ大分,,日曜 7:00 - 7:30,2021年3月28日 - 9月26日（第5期）
2021-03-28,,,配信,Hulu,,
2021-03-28,,,配信,Amazon Prime Video,,
2021-03-28,,,配信,dアニメストア,,
2021-03-28,,,配信,Disney+（ディズニープラス）,,
2021-03-28,,,配信,DMM TV,,
2021-03-28,,,配信,J:COMオンデマンド,,
2021-03-28,,,配信,Lemino,,
2021-03-28,,,配信,milplus,,
2021-03-28,,,配信,NETFLIX,,
2021-03-28,,,配信,TELASA,,
2021-03-28,,,配信,TELASA（auスマートパスプレミアム）,,
2021-03-28,,,配信,U-NEXT,,
2021-03-28,,,配信,アニメ放題,,
2021-03-28,,,配信,Amazon Prime Video,,
2021-03-28,,,配信,Google Play,,
2021-03-28,,,配信,HAPPY!動画,,
2021-03-28,,,配信,J:COMオンデマンド,,
2021-03-28,,,配信,milplus,,
2021-03-28,,,配信,music.jp,,
2021-03-28,,,配信,Rakuten TV,,
2021-03-28,,,配信,TELASA,,
2021-03-28,,,配信,VIDEX,,
2021-03-28,,,配信,ニコニコチャンネル,,
2021-03-28,,,配信,バンダイチャンネル,,
2021-03-28,,,配信,ビデオマーケット,,
2021-03-28,,,配信,ムービーフルPlus,,
2022-10-01,2023-03-25,放送,読売テレビ（製作参加）をはじめとする日本テレビ系列 (NNS) フルネット局[注 44],,土曜 17:30 - 18:00,2022年10月1日 - 2023年3月25日（第6期）
2022-10-02,2023-03-26,放送,テレビ大分,,日曜 7:00 - 7:30,2022年10月2日 - 2023年3月26日（第6期）
2022-10-02,,,配信,Hulu,,
2022-10-02,,,配信,Amazon Prime Video,,
2022-10-02,,,配信,dアニメストア,,
2022-10-02,,,配信,Disney+（ディズニープラス）,,
2022-10-02,,,配信,DMM TV,,
2022-10-02,,,配信,J:COMオンデマンド,,
2022-10-02,,,配信,Lemino,,
2022-10-02,,,配信,milplus,,
2022-10-02,,,配信,NETFLIX,,
2022-10-02,,,配信,TELASA,,
2022-10-02,,,配信,TELASA（auスマートパスプレミアム）,,
2022-10-02,,,配信,U-NEXT,,
2022-10-02,,,配信,アニメ放題,,
2022-10-02,,,配信,Amazon Prime Video,,
2022-10-02,,,配信,Google Play,,
2022-10-02,,,配信,HAPPY!動画,,
2022-10-02,,,配信,J:COMオンデマンド,,
2022-10-02,,,配信,milplus,,
2022-10-02,,,配信,music.jp,,
2022-10-02,,,配信,Rakuten TV,,
2022-10-02,,,配信,TELASA,,
2022-10-02,,,配信,VIDEX,,
2022-10-02,,,配信,ニコニコチャンネル,,
2022-10-02,,,配信,バンダイチャンネル,,
2022-10-02,,,配信,ビデオマーケット,,
2022-10-02,,,配信,ムービーフルPlus,,
