開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-07-08,,配信,,dアニメストア,水曜 23:00 更新,2020年7月8日
2020-07-08,,配信,,ABEMA,水曜 23:00 - 23:30,2020年7月8日
2020-07-13,,配信,,ニコニコチャンネル[55],月曜 23:00 更新,2020年7月13日
2020-07-13,,配信,,ニコニコ生放送[55],月曜 23:00 - 23:30,2020年7月13日
2020-07-13,,配信,,GYAO!,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,ひかりTV,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,FOD,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,バンダイチャンネル,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,Hulu,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,J:COMオンデマンド,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,TELASA,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,U-NEXT,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,アニメ放題,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,Amazonプライム・ビデオ,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,Netflix,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,Rakuten TV,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,DMM.com,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,ビデオマーケット,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,HAPPY!動画,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,ムービーフルPlus,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,クランクイン！ビデオ,月曜 23:00以降 更新,2020年7月13日
2020-07-13,,配信,,PlayStation Video,月曜 23:00以降 更新,2020年7月13日
2021-01-06,2021-03-24,放送,AT-X,,水曜 22:30 - 23:00,2021年1月6日 - 3月24日
2021-01-06,2021-03-24,放送,TOKYO MX,,水曜 23:30 - 木曜 0:00,2021年1月6日 - 3月24日
2021-01-07,2021-03-25,放送,BS11,,木曜 1:00 - 1:30（水曜深夜）,2021年1月7日 - 3月25日
2021-01-08,2021-03-26,放送,サンテレビ,,金曜 1:00 - 1:30（木曜深夜）,2021年1月8日 - 3月26日
2021-01-08,2021-03-26,放送,テレビ愛知,,金曜 1:30 - 2:00（木曜深夜）,2021年1月8日 - 3月26日
2021-01-08,2021-03-26,放送,東日本放送,,金曜 1:31 - 2:01（木曜深夜）,2021年1月8日 - 3月26日
2021-01-08,2021-03-26,放送,テレビ北海道,,金曜 2:00 - 2:30（木曜深夜）,2021年1月8日 - 3月26日
2021-01-09,2021-03-27,放送,KBS京都,,土曜 1:00 - 1:30（金曜深夜）,2021年1月9日 - 3月27日
2021-01-09,2021-03-27,放送,TVQ九州放送,,土曜 2:58 - 3:28（金曜深夜）,2021年1月9日 - 3月27日
2021-01-06,,配信,,dアニメストア,水曜 23:00 更新,2021年1月6日
2021-01-06,,配信,,ABEMA,水曜 23:00 - 23:30,2021年1月6日
2021-01-11,,配信,,ニコニコ生放送,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,ニコニコチャンネル,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,GYAO!,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,ひかりTV,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,FOD,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,バンダイチャンネル,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,Hulu,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,J:COMオンデマンド,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,TELASA,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,U-NEXT,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,アニメ放題,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,Amazonプライム・ビデオ,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,Netflix,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,Rakuten TV,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,DMM.com,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,ビデオマーケット,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,HAPPY!動画,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,ムービーフルPlus,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,クランクイン！ビデオ,月曜以降 更新,2021年1月11日
2021-01-11,,配信,,PlayStation Video,月曜以降 更新,2021年1月11日
