開始,終了,タイプ,放送局,配信サイト,時間,期間
2018-07-09,,配信,,ニコニコ生放送,月曜 23:00 - 23:30,2018年7月9日
2018-07-10,,配信,,AbemaTV,火曜 0:00 - 0:30,2018年7月10日
2018-07-10,,配信,,ビデオパス,火曜 0:00 更新,2018年7月10日
2018-07-10,,配信,,J:COMオンデマンド,火曜 0:00 更新,2018年7月10日
2018-12-27,,放送,TOKYO MX,,木曜 0:30 - 1:00（水曜深夜）,2018年12月27日
2018-12-27,,放送,とちぎテレビ,,木曜 0:30 - 1:00（水曜深夜）,2018年12月27日
2018-12-27,,放送,群馬テレビ,,木曜 0:30 - 1:00（水曜深夜）,2018年12月27日
2018-12-27,,放送,BS11,,木曜 0:30 - 1:00（水曜深夜）,2018年12月27日
2018-12-27,,放送,テレビ愛知,,木曜 2:35 - 3:05（水曜深夜）,2018年12月27日
2018-12-27,,放送,RKB毎日放送,,木曜 2:39 - 3:09（水曜深夜）,2018年12月27日
2018-12-27,,放送,毎日放送,,木曜 3:40 - 4:10（水曜深夜）,2018年12月27日
2018-12-27,,放送,AT-X,,木曜 23:30 - 金曜 0:00,2018年12月27日
2018-12-29,,放送,北海道放送,,土曜 2:10 - 2:40（金曜深夜）,2018年12月29日
2018-12-28,,配信,,GYAO!,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,バンダイチャンネル,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,ビデオマーケット,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,ニコニコチャンネル,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,Netflix,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,dアニメストア,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,dTV,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,ひかりTV,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,U-NEXT,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,アニメ放題,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,FOD,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,ビデオパス,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,J:COMオンデマンド メガパック,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,Hulu,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,あにてれ,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,Amazon Video,金曜 12:00 更新,2018年12月28日
2018-12-28,,配信,,AbemaTV,金曜 23:00 - 23:30,2018年12月28日
2018-12-29,,配信,,ニコニコ生放送,土曜 0:00 - 0:30（金曜深夜）,2018年12月29日
2021-01-09,2021-02-27,放送,TOKYO MX,,土曜 23:30 - 日曜 0:00,2021年1月9日 - 2月27日
2021-01-09,2021-02-27,放送,とちぎテレビ,,土曜 23:30 - 日曜 0:00,2021年1月9日 - 2月27日
2021-01-09,2021-02-27,放送,群馬テレビ,,土曜 23:30 - 日曜 0:00,2021年1月9日 - 2月27日
2021-01-09,2021-02-27,放送,BS11,,土曜 23:30 - 日曜 0:00,2021年1月9日 - 2月27日
2021-01-10,2021-02-28,放送,毎日放送,,日曜 2:38 - 3:08（土曜深夜）,2021年1月10日 - 2月28日
2021-01-10,2021-02-28,放送,AT-X,,日曜 21:00 - 21:30,2021年1月10日 - 2月28日
2021-01-11,2021-03-01,放送,RKB毎日放送,,月曜 1:20 - 1:50（日曜深夜）,2021年1月11日 - 3月1日
2021-01-11,2021-03-01,放送,北海道放送,,月曜 1:25 - 1:55（日曜深夜）,2021年1月11日 - 3月1日
2021-01-13,2021-03-03,放送,テレビ愛知,,水曜 2:35 - 3:05（火曜深夜）,2021年1月13日 - 3月3日
2021-01-23,2021-03-13,放送,山陰放送,,土曜 1:55 - 2:25（金曜深夜）,2021年1月23日 - 3月13日
2021-01-09,,配信,,ABEMA,土曜 23:30 - 日曜 0:00,2021年1月9日
2021-01-10,,配信,,dアニメストア（本店・for Prime Video）,日曜 12:00 更新,2021年1月10日
2021-01-12,,配信,,ニコニコチャンネル,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,GYAO!,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,バンダイチャンネル,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,Hulu,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,J:COMオンデマンド,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,TELASA,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,ビデオマーケット,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,music.jp,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,ひかりTV,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,FOD,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,Netflix,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,U-NEXT,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,アニメ放題,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,MBS動画イズム,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,TVer,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,Amazonプライム・ビデオ,火曜 12:00 更新,2021年1月12日
2021-01-12,,配信,,ニコニコ生放送,火曜 23:00 - 23:30,2021年1月12日
