開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-01-13,2021-06-30,放送,静岡放送,,水曜 2:25 - 2:55（火曜深夜）,2021年1月13日 - 6月30日
2021-09-07,2022-03-01,放送,南日本放送,,火曜 0:55 - 1:25（月曜深夜）,2021年9月7日 - 2022年3月1日
2020-10-13,,配信,,dTV,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,あにてれ,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,Rakuten TV,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,ビデオマーケット,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,music.jp,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,DMM.com,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,GYAO!ストア,火曜 12:00 更新,2020年10月13日
2020-10-13,,配信,,COCORO VIDEO,火曜 12:00 更新,2020年10月13日
2020-10-17,,配信,,Amazonプライム・ビデオ,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,Netflix,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,Hulu,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,Paravi,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,ABEMAビデオ,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,U-NEXT,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,アニメ放題,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,dアニメストア,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,バンダイチャンネル,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,ムービーフルplus,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,ひかりTV,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,Google Play,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,GYAO!,土曜 18:00 更新,2020年10月17日
2020-10-17,,配信,,TSUTAYA TV,土曜 19:00 更新,2020年10月17日
2020-10-17,,配信,,ニコニコチャンネル,土曜 23:00 更新,2020年10月17日
2020-10-17,,配信,,ABEMA[161],土曜 23:00 - 23:30,2020年10月17日
2020-10-17,,配信,,ニコニコ生放送,土曜 23:00 - 23:30,2020年10月17日
2020-10-18,,配信,,HAPPY!動画,日曜 12:00 更新,2020年10月18日
2020-10-19,,配信,,TELASA,月曜 0:00（日曜深夜） 更新,2020年10月19日
2020-10-19,,配信,,J:COMオンデマンド,月曜 0:00（日曜深夜） 更新,2020年10月19日
2020-10-19,,配信,,auスマートパスプレミアム,月曜 0:00（日曜深夜） 更新,2020年10月19日
2020-10-19,,配信,,milplus,月曜 0:00（日曜深夜） 更新,2020年10月19日
