開始,終了,タイプ,放送局,配信サイト,時間,期間
2015-07-17,,配信,,J:COMオンデマンド,金曜 更新,2015年7月17日
2015-07-17,,配信,,milplus,金曜 更新,2015年7月17日
2015-07-17,,配信,,ビデオパス,金曜 更新,2015年7月17日
2015-07-17,,配信,,アニメパス,金曜 更新,2015年7月17日
2015-07-17,,配信,,ビデオマーケット,金曜 更新,2015年7月17日
2015-07-17,,配信,,ベストヒット動画,金曜 更新,2015年7月17日
2015-07-17,,配信,,ベストヒットアニメ動画,金曜 更新,2015年7月17日
2013-07-22,,配信,,PlayStation Store,水曜 更新,2013年7月22日
2021-01-11,2021-03-29,放送,テレビ東京,,月曜 1:35 - 2:05（日曜深夜）,2021年1月11日 - 3月29日
2021-01-11,2021-03-29,放送,テレビ愛知,,月曜 1:35 - 2:05（日曜深夜）,2021年1月11日 - 3月29日
2021-01-12,2021-03-30,放送,BSテレ東,,火曜 0:30 - 1:00（月曜深夜）,2021年1月12日 - 3月30日
2021-01-14,2021-04-01,放送,テレビ大阪,,木曜 2:35 - 3:05（水曜深夜）,2021年1月14日 - 4月1日
2021-01-14,2021-04-01,放送,AT-X,,木曜 21:30 - 22:00,2021年1月14日 - 4月1日
2021-01-12,,配信,,ABEMA,火曜 1:00 - 1:30（月曜深夜）,2021年1月12日
2021-01-15,,配信,,dアニメストア,金曜 1:00（木曜深夜） 更新,2021年1月15日
2021-01-16,,配信,,ニコニコ生放送,不明,2021年1月16日以降
2021-01-16,,配信,,ニコニコチャンネル,不明,2021年1月16日以降
2021-01-16,,配信,,ひかりTV,不明,2021年1月16日以降
2021-01-16,,配信,,Netflix,不明,2021年1月16日以降
2021-01-16,,配信,,GYAO!,不明,2021年1月16日以降
2021-01-16,,配信,,あにてれ,不明,2021年1月16日以降
2021-01-16,,配信,,Paravi,不明,2021年1月16日以降
2021-01-16,,配信,,FOD,不明,2021年1月16日以降
2021-01-16,,配信,,バンダイチャンネル,不明,2021年1月16日以降
2021-01-16,,配信,,Hulu,不明,2021年1月16日以降
2021-01-16,,配信,,J:COMオンデマンド,不明,2021年1月16日以降
2021-01-16,,配信,,ビデオパス,不明,2021年1月16日以降
2021-01-16,,配信,,TELASA,不明,2021年1月16日以降
2021-01-16,,配信,,アニメ放題,不明,2021年1月16日以降
2021-01-16,,配信,,U-NEXT,不明,2021年1月16日以降
2021-01-16,,配信,,Amazonプライム・ビデオ,不明,2021年1月16日以降
2021-01-16,,配信,,Rakuten TV,不明,2021年1月16日以降
2021-01-16,,配信,,DMM.com,不明,2021年1月16日以降
2021-01-16,,配信,,ビデオマーケット,不明,2021年1月16日以降
2021-01-16,,配信,,HAPPY!動画,不明,2021年1月16日以降
2021-01-16,,配信,,クランクイン！ビデオ,不明,2021年1月16日以降
2021-01-16,,配信,,ムービーフルplus,不明,2021年1月16日以降
