開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-07-04,2020-12-12,放送,信越放送,,土曜 2:55 - 3:25（金曜深夜）,2020年7月4日 - 12月12日
2020-07-04,2020-12-12,放送,大分放送,,土曜 3:25 - 3:55（金曜深夜）,2020年7月4日 - 12月12日
2020-07-09,2020-12-17,放送,RSK山陽放送,,木曜 1:53 - 2:23（水曜深夜）,2020年7月9日 - 12月17日
2020-07-09,,放送,静岡放送,,木曜 2:20 - 2:50（水曜深夜）水曜 1:55 - 2:25（火曜深夜）,2020年7月9日 - 10月8日2020年10月21日 - 12月16日
2020-07-11,2020-12-12,放送,テレビ愛知,,土曜 3:05 - 3:35（金曜深夜）,2020年7月11日 - 12月12日
2020-07-28,2021-01-19,放送,IBC岩手放送,,火曜 0:58 - 1:28（月曜深夜）,2020年7月28日 - 2021年1月19日
2020-08-08,2021-01-23,放送,熊本放送,,土曜 2:25 - 2:55（金曜深夜）,2020年8月8日 - 2021年1月23日
2020-08-23,2021-02-07,放送,長崎放送,,日曜 1:28 - 1:58（土曜深夜）,2020年8月23日 - 2021年2月7日
2020-07-04,,配信,,GYAO!,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,MBS動画イズム,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,TVer,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,dアニメストア,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,U-NEXT,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,アニメ放題,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,バンダイチャンネル,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,Hulu,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,Amazonプライム・ビデオ,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,Netflix,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,FOD,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,dTV,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-04,,配信,,ABEMA,土曜 2:30（金曜深夜） 更新,2020年7月4日
2020-07-06,,配信,,J:COMオンデマンド メガパック,月曜 12:00 更新,2020年7月6日
2020-07-06,,配信,,TELASA,月曜 12:00 更新,2020年7月6日
2020-07-06,,配信,,auスマートパスプレミアム,月曜 12:00 更新,2020年7月6日
2020-07-06,,配信,,milplus,月曜 12:00 更新,2020年7月6日
2019-07-11,,配信,,ひかりTV,土曜 2:30（金曜深夜） 更新,2019年7月11日
2019-07-11,,配信,,ニコニコチャンネル,土曜 2:30（金曜深夜） 更新,2019年7月11日
2019-07-11,,配信,,クランクイン！ビデオ,土曜 2:30（金曜深夜） 更新,2019年7月11日
2019-07-11,,配信,,ビデオマーケット,土曜 2:30（金曜深夜） 更新,2019年7月11日
2019-07-11,,配信,,music.jp,土曜 2:30（金曜深夜） 更新,2019年7月11日
2019-07-11,,配信,,DMM.com,土曜 10:00 更新,2019年7月11日
2019-07-11,,配信,,HAPPY!動画,土曜 12:00 更新,2019年7月11日
