期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,milplus,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,Rakuten TV,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,ビデオマーケット,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,あにてれ,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,Google Play,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,TSUTAYA TV,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,HAPPY!動画,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,PlayStation Video,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,ムービーフルplus,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,DMM.com,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,GYAO!ストア,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,music.jp,2021-01-16,
2021年1月16日（第1クール[2]）2021年10月9日（第2クール）,土曜 12:00 更新,,,,配信,COCORO VIDEO,2021-01-16,
2023年7月3日 -,月曜 0:00 - 0:30（日曜深夜）,TOKYO MX,東京都,,放送,,2023-07-03,
2023年7月3日 -,月曜 0:00 - 0:30（日曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2023-07-03,
2023年7月3日 -,月曜 0:45 - 1:15（日曜深夜）,KBS京都,京都府,,放送,,2023-07-03,
2023年7月3日 -,月曜 1:00 - 1:30（日曜深夜）,サンテレビ,兵庫県,,放送,,2023-07-03,
2023年7月3日 -,月曜 22:00 - 22:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2023-07-03,
2023年7月3日,月曜 0:00（日曜深夜） 更新,,,,配信,ABEMA,2023-07-03,
2023年7月3日,月曜 0:00（日曜深夜） 更新,,,,配信,dアニメストア,2023-07-03,
