期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2019年4月12日 - 6月28日,金曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2019-04-12,2019-06-28
2019年4月13日 - 6月29日,土曜 0:00 - 0:30（金曜深夜）,サンテレビ,兵庫県,,放送,,2019-04-13,2019-06-29
2019年4月13日 - 6月29日,土曜 0:30 - 1:00（金曜深夜）,KBS京都,京都府,,放送,,2019-04-13,2019-06-29
2019年4月13日 - 6月29日,土曜 3:05 - 3:35（金曜深夜）,テレビ愛知,愛知県,,放送,,2019-04-13,2019-06-29
2019年4月18日 - 7月4日,木曜 0:30 - 1:00（水曜深夜）,WOWOWプライム,日本全域,BS/CS放送 / 『アニメプライム』枠,放送,,2019-04-18,2019-07-04
2019年4月19日 - 7月5日,金曜 1:00 - 1:30（木曜深夜）,tvk,神奈川県,,放送,,2019-04-19,2019-07-05
2019年4月12日,金曜 22:00 更新,,,,配信,dアニメストア,2019-04-12,
2019年4月17日,更新時間未定,,,,配信,WOWOWメンバーズオンデマンド,2019-04-17,
2019年4月19日,更新時間未定,,,,配信,ニコニコ動画,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,AbemaTV,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,GYAO!,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,バンダイチャンネル,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,hulu,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,ひかりTV,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,U-NEXT,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,アニメ放題,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,J:COMオンデマンド,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,ビデオパス,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,Amazon Prime Video,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,Netflix,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,フジテレビオンデマンド,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,DMM.com,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,ビデオマーケット,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,ムービーフルPlus,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,HAPPY!動画,2019-04-19,
2019年4月19日,更新時間未定,,,,配信,Rakuten TV,2019-04-19,
2023年1月4日 - 3月29日,水曜 23:00 - 23:30,TOKYO MX,東京都,,放送,,2023-01-04,2023-03-29
2023年1月5日 - 3月30日,木曜 1:00 - 1:30（水曜深夜）,KBS京都,京都府,,放送,,2023-01-05,2023-03-30
2023年1月5日 - 3月30日,木曜 1:00 - 1:30（水曜深夜）,サンテレビ,兵庫県,,放送,,2023-01-05,2023-03-30
2023年1月5日 - 3月30日,木曜 1:30 - 2:00（水曜深夜）,テレビ愛知,愛知県,,放送,,2023-01-05,2023-03-30
2023年1月5日 - 3月30日,木曜 23:00 - 23:30,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2023-01-05,2023-03-30
2023年1月12日 - 4月6日,木曜 0:30 - 1:00（水曜深夜）,WOWOWプライム,日本全域,BS/CS放送 / 『アニメプライム』枠,放送,,2023-01-12,2023-04-06
2023年1月4日,水曜 23:00 更新,,,,配信,dアニメストア,2023-01-04,
2023年1月11日,水曜 23:00 更新,,,,配信,ニコニコ生放送,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,ニコニコチャンネル,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,ひかりTV,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,GYAO!,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,FOD,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,バンダイチャンネル,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,Hulu,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,TELASA,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,J:COMオンデマンドメガパック,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,milplus,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,アニメ放題,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,Amazon Prime Video,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,ABEMA,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,WOWOWオンデマンド,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,DMM TV,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,Disney+,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,Netflix,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,U-NEXT,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,Rakuten TV,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,music.jp,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,ビデオマーケット,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,HAPPY!動画,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,クランクイン！ビデオ,2023-01-11,
2023年1月11日,水曜 23:00 更新,,,,配信,ムービーフルPlus,2023-01-11,
