期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2017年8月21日 - 2018年2月12日（第2期）2018年7月17日 - （第3期）,月曜 19:00 - 19:30（第2期）水曜 19:00 - 19:30（第3期）,アニマックス,日本全域,,放送,,2017-08-21,2018-02-12
2017年3月25日 - 9月30日2018年4月7日 - 9月29日,土曜 18:00 更新,,,,配信,ytv MyDo!,2017-03-25,
2017年3月25日 - 9月30日2018年4月7日 - 9月29日,土曜 18:00 更新,,,,配信,Hulu,2017-03-25,
2017年3月26日 - 10月1日2018年4月8日 - 9月30日,日曜 10:00 更新,,,,配信,ニコニコチャンネル,2017-03-26,
2017年3月26日 - 10月1日2018年4月8日 - 9月30日,日曜 10:00 更新,,,,配信,Amazon Prime Video,2017-03-26,
2017年3月26日 - 10月1日2018年4月8日 - 9月30日,日曜 10:00 更新,,,,配信,Rakuten TV（旧Rakuten Showtime）,2017-03-26,
2017年3月26日 - 10月1日2018年4月8日 - 9月30日,日曜 10:00 更新,,,,配信,ビデオマーケット,2017-03-26,
2017年3月26日 - 10月1日2018年4月8日 - 9月30日,日曜 10:00 更新,,,,配信,フジテレビオンデマンド,2017-03-26,
2017年3月26日 - 10月1日2018年4月8日 - 9月30日,日曜 12:00 更新,,,,配信,U-NEXT[31],2017-03-26,
2017年3月26日 - 10月1日2018年4月8日 - 9月30日,日曜 12:00 更新,,,,配信,J:COMオンデマンド,2017-03-26,
2017年3月27日 - 10月2日2018年4月9日 - 10月1日,月曜 0:00（日曜深夜） 更新,,,,配信,ビデオパス,2017-03-27,
2017年3月27日 - 10月2日2018年4月9日 - 10月1日,月曜 10:00 更新,,,,配信,DMM.com,2017-03-27,
2017年3月27日 - 10月2日2018年4月9日 - 10月1日,月曜 10:00 更新,,,,配信,ビデックスJP,2017-03-27,
2017年3月27日 - 10月2日2018年4月9日 - 10月1日,月曜 12:00 更新,,,,配信,ひかりTV,2017-03-27,
2017年3月27日 - 10月2日2018年4月9日 - 10月1日,月曜 12:00 更新,,,,配信,GYAO!ストア,2017-03-27,
2017年3月27日 - 10月2日2018年4月9日 - 10月1日,月曜 12:00 更新,,,,配信,アクトビラ,2017-03-27,
2017年3月28日 - 10月3日,火曜 12:00 更新,,,,配信,ムービーフルPlus,2017-03-28,2017-10-03
2017年3月31日 - 10月6日,金曜 0:00 更新,,,,配信,TSUTAYA TV,2017-03-31,2017-10-06
2017年4月3日 - 10月9日,月曜 12:00 更新,,,,配信,バンダイチャンネル,2017-04-03,2017-10-09
2017年4月3日 - 10月9日,月曜 12:00 更新,,,,配信,HAPPY動画,2017-04-03,2017-10-09
2017年4月5日 - 10月11日2018年4月11日 - 10月3日,水曜 0:00（火曜深夜） 更新,,,,配信,PlayStation Video,2017-04-05,
