期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,J:COMオンデマンド,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,milplus,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,Netflix,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,niconico,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,TELASA,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,U-NEXT,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,アニメ放題,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,バンダイチャンネル,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,ひかりTV,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,ふらっと動画,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,DMM.com,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,Google Play,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,GYAO!ストア,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,HAPPY!動画,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,music.jp,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,Rakuten TV,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,TSUTAYA TV,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,ビデックスJP,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,あにてれ,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,ゲオTV,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,ビデオマーケット,2021-01-14,
2021年1月14日以降順次,木曜 23:00 以降順次,,,,配信,ムービーフルPlus,2021-01-14,
2022年7月10日,日曜 19:00 - 20:00,TOKYO MX,東京都,,放送,,2022-07-10,
2022年7月10日,日曜 19:00 - 20:00,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2022-07-10,
2022年7月11日,月曜 19:00 - 20:00,KBS京都,京都府,,放送,,2022-07-11,
2022年7月13日,水曜 1:30 - 2:30（火曜深夜）,サンテレビ,兵庫県,,放送,,2022-07-13,
2022年8月7日,日曜 20:00 - 21:00,アニマックス,日本全域,BS/CS放送,放送,,2022-08-07,
2022年7月10日,日曜 20:00 更新,,,,配信,ABEMAビデオ（ABEMAプレミアム）,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,Amazon Prime Video,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,Disney+,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,dTV,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,FOD,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,Hulu,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,J:COMオンデマンド,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,milplus,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,Netflix,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,TELASA,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,auスマートパスプレミアム,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,U-NEXT,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,アニメ放題,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,ひかりTV,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,Google Play,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,GYAO!ストア,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,HAPPY!動画,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,music.jp,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,Rakuten TV,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,ビデックスJP,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,ニコニコチャンネル,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,バンダイチャンネル,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,ビデオマーケット,2022-07-10,
2022年7月10日,日曜 20:00 更新,,,,配信,ムービーフルPlus,2022-07-10,
2022年7月10日,日曜 20:00 - 21:00,,,,配信,ABEMA,2022-07-10,
2023年4月6日 - 6月15日,木曜 22:30 - 23:00,TOKYO MX,東京都,,放送,,2023-04-06,2023-06-15
2023年4月6日 - 6月15日,木曜 22:30 - 23:00,KBS京都,京都府,,放送,,2023-04-06,2023-06-15
2023年4月6日 - 6月15日,木曜 23:30 - 金曜 0:00（木曜深夜）,BS11,日本全域,BS放送 / 『ANIME+』枠,放送,,2023-04-06,2023-06-15
2023年4月7日 - 6月16日,金曜 0:00 - 0:30（木曜深夜）,サンテレビ,兵庫県,,放送,,2023-04-07,2023-06-16
2023年4月7日 - 6月16日,金曜 1:30 - 2:00（木曜深夜）,テレビ愛知,愛知県,,放送,,2023-04-07,2023-06-16
2023年5月11日 -,木曜 19:00 - 19:30,アニマックス,日本全域,BS/CS放送,放送,,2023-05-11,
2023年4月6日,木曜 23:00 以降順次,,,,配信,ABEMAプレミアム,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,Amazon Prime Video,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,dアニメストア（本店・ニコニコ支店・for Prime Video）,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,DMM TV,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,FOD,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,Hulu,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,Netflix,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,U-NEXT,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,アニメ放題,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,バンダイチャンネル,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,Google Play,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,music.jp,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,ビデオマーケット,2023-04-06,
2023年4月6日,木曜 23:00 以降順次,,,,配信,ニコニコチャンネル,2023-04-06,
2023年4月7日,金曜 0:00（木曜深夜） 以降順次,,,,配信,J:COMオンデマンド,2023-04-07,
2023年4月7日,金曜 0:00（木曜深夜） 以降順次,,,,配信,milplus,2023-04-07,
2023年4月7日,金曜 0:00（木曜深夜） 以降順次,,,,配信,TELASA,2023-04-07,
2023年4月7日,金曜 0:00（木曜深夜） 以降順次,,,,配信,auスマートパスプレミアム,2023-04-07,
