期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2015年7月10日,金曜 0:00（木曜深夜） 更新,,,,配信,楽天ショウタイム,2015-07-10,
2015年7月17日,金曜 0:00（木曜深夜） 更新,,,,配信,GYAO!,2015-07-17,
2015年7月17日,金曜 0:30 - 1:00（木曜深夜）,,,,配信,ニコニコ生放送,2015-07-17,
2015年7月17日,金曜 1:00（木曜深夜） 更新,,,,配信,ニコニコチャンネル,2015-07-17,
2015年7月17日,金曜 12:00 更新,,,,配信,バンダイチャンネル,2015-07-17,
2015年7月17日,金曜 12:00 更新,,,,配信,dアニメストア,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,DMM.com,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,U-NEXT,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,ひかりTV,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,J:COMオンデマンド,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,milplus,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,ビデオパス,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,アニメパス,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,ビデオマーケット,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,ベストヒット動画,2015-07-17,
2015年7月17日,金曜 更新,,,,配信,ベストヒットアニメ動画,2015-07-17,
2013年7月22日,水曜 更新,,,,配信,PlayStation Store,2013-07-22,
2021年1月11日 - 3月29日,月曜 1:35 - 2:05（日曜深夜）,テレビ東京,関東広域圏,製作参加,放送,,2021-01-11,2021-03-29
2021年1月11日 - 3月29日,月曜 1:35 - 2:05（日曜深夜）,テレビ愛知,愛知県,,放送,,2021-01-11,2021-03-29
2021年1月12日 - 3月30日,火曜 0:30 - 1:00（月曜深夜）,BSテレ東,日本全域,BS/BS4K放送,放送,,2021-01-12,2021-03-30
2021年1月14日 - 4月1日,木曜 2:35 - 3:05（水曜深夜）,テレビ大阪,大阪府,,放送,,2021-01-14,2021-04-01
2021年1月14日 - 4月1日,木曜 21:30 - 22:00,AT-X,日本全域,製作参加 / CS放送 / リピート放送あり,放送,,2021-01-14,2021-04-01
2021年1月12日,火曜 1:00 - 1:30（月曜深夜）,,,,配信,ABEMA,2021-01-12,
2021年1月15日,金曜 1:00（木曜深夜） 更新,,,,配信,dアニメストア,2021-01-15,
2021年1月16日以降,不明,,,,配信,ニコニコ生放送,2021-01-16,
2021年1月16日以降,不明,,,,配信,ニコニコチャンネル,2021-01-16,
2021年1月16日以降,不明,,,,配信,ひかりTV,2021-01-16,
2021年1月16日以降,不明,,,,配信,Netflix,2021-01-16,
2021年1月16日以降,不明,,,,配信,GYAO!,2021-01-16,
2021年1月16日以降,不明,,,,配信,あにてれ,2021-01-16,
2021年1月16日以降,不明,,,,配信,Paravi,2021-01-16,
2021年1月16日以降,不明,,,,配信,FOD,2021-01-16,
2021年1月16日以降,不明,,,,配信,バンダイチャンネル,2021-01-16,
2021年1月16日以降,不明,,,,配信,Hulu,2021-01-16,
2021年1月16日以降,不明,,,,配信,J:COMオンデマンド,2021-01-16,
2021年1月16日以降,不明,,,,配信,ビデオパス,2021-01-16,
2021年1月16日以降,不明,,,,配信,TELASA,2021-01-16,
2021年1月16日以降,不明,,,,配信,アニメ放題,2021-01-16,
2021年1月16日以降,不明,,,,配信,U-NEXT,2021-01-16,
2021年1月16日以降,不明,,,,配信,Amazonプライム・ビデオ,2021-01-16,
2021年1月16日以降,不明,,,,配信,Rakuten TV,2021-01-16,
2021年1月16日以降,不明,,,,配信,DMM.com,2021-01-16,
2021年1月16日以降,不明,,,,配信,ビデオマーケット,2021-01-16,
2021年1月16日以降,不明,,,,配信,HAPPY!動画,2021-01-16,
2021年1月16日以降,不明,,,,配信,クランクイン！ビデオ,2021-01-16,
2021年1月16日以降,不明,,,,配信,ムービーフルplus,2021-01-16,
