期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2022年11月4日,金曜 0:30 - 1:00（木曜深夜）[注 18],,,,配信,ニコニコ生放送,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,dアニメストア,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,niconico,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,ABEMA,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,GYAO!,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,ひかりTV,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,FOD,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,バンダイチャンネル,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,Hulu,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,TELASA,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,J:COMオンデマンド,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,milplus,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,U-NEXT,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,アニメ放題,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,Amazon Prime Video,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,Rakuten TV,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,ビデオマーケット,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,HAPPY!動画,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,music.jp,2022-11-04,
2022年11月4日,金曜 0:30（木曜深夜） 以降順次更新,,,,配信,クランクイン！ビデオ,2022-11-04,
2022年12月1日[注 19],金曜 0:30 - 1:00（木曜深夜）[注 19],,,,配信,DMM TV,2022-12-01,
