期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2016年10月9日,日曜 12:00 更新,,,,配信,ビデオマーケット,2016-10-09,
2016年10月9日,日曜 12:00 更新,,,,配信,dアニメストア,2016-10-09,
2016年10月9日,日曜 12:00 更新,,,,配信,U-NEXT,2016-10-09,
2016年10月9日,日曜 12:00 更新,,,,配信,アニメ放題,2016-10-09,
2016年10月9日,日曜 12:00 更新,,,,配信,MBSオンデマンド,2016-10-09,
2016年10月10日,月曜 0:00 更新,,,,配信,J:COMオンデマンド,2016-10-10,
2016年10月10日,月曜 12:00 更新,,,,配信,バンダイチャンネル,2016-10-10,
2016年10月11日,火曜 10:00 更新,,,,配信,DMM.com,2016-10-11,
2016年10月11日,火曜 12:00 更新,,,,配信,アクトビラ,2016-10-11,
2016年10月12日,水曜 0:00 更新,,,,配信,PlayStation Video,2016-10-12,
2016年10月12日,水曜 12:00 更新,,,,配信,ムービーフルPlus,2016-10-12,
2015年10月14日,金曜 0:00 更新,,,,配信,TSUTAYA TV,2015-10-14,
2015年10月14日,金曜 12:00 更新,,,,配信,HAPPY!動画,2015-10-14,
2016年10月16日,日曜 12:00 更新,,,,配信,GYAO!ストア,2016-10-16,
2020年1月11日 - 4月4日,土曜 1:25 - 1:55（金曜深夜）,毎日放送（製作参加）をはじめとするTBS系列全28局,日本国内[注 7],字幕放送 / 連動データ放送 / 『スーパーアニメイズム』枠,放送,,2020-01-11,2020-04-04
2020年1月12日,日曜 12:00 更新,,,,配信,dTV,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,dアニメストア,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,FOD,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,J:COMオンデマンド,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,milplus,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,Netflix,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,U-NEXT,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,アニメ放題,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ひかりTV,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ビデオパス,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,GYAO!,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,MBS動画イズム,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,TVer,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,Amazon Prime Video,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,DMM.com,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,Google Play,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,GYAO!ストア,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,Rakuten TV,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,TSUTAYA TV,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ビデックスJP,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,アクトビラ,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ゲオTV,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ビデオマーケット,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,HAPPY!動画,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ニコニコチャンネル,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,バンダイチャンネル,2020-01-12,
2020年1月12日,日曜 12:00 更新,,,,配信,ムービーフルPlus,2020-01-12,
2020年10月3日 - 12月19日,土曜 2:25 - 2:55（金曜深夜）,毎日放送,近畿広域圏,製作参加 / 字幕放送,放送,,2020-10-03,2020-12-19
2020年10月3日 - 12月19日,土曜 2:25 - 2:55（金曜深夜）,TBSテレビ,関東広域圏,字幕放送,放送,,2020-10-03,2020-12-19
2020年10月3日 - 12月19日,土曜 3:00 - 3:30（金曜深夜）,BS-TBS,日本全域,BS放送,放送,,2020-10-03,2020-12-19
2020年10月7日 - 12月23日,水曜 1:00 - 1:30（火曜深夜）,東北放送,宮城県,『寝られなアニメ』枠,放送,,2020-10-07,2020-12-23
2020年10月14日 - 12月30日,水曜 1:28 - 1:58（火曜深夜）,IBC岩手放送,岩手県,,放送,,2020-10-14,2020-12-30
2020年11月10日 - 2021年2月2日,火曜 19:00 - 19:30,アニマックス,日本全域,BS/CS放送 / 字幕放送 / リピート放送あり[111],放送,,2020-11-10,2021-02-02
2020年11月18日 - 2021年2月10日,水曜 16:20 - 16:50,テレビ高知,高知県,,放送,,2020-11-18,2021-02-10
2020年12月3日 - 2021年2月25日,木曜 0:55 - 1:25（水曜深夜）,中国放送,広島県,[112],放送,,2020-12-03,2021-02-25
