期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2014年10月8日 - 2015年4月1日,水曜 1:35 - 2:05（火曜深夜）,テレビ大阪,大阪府,,放送,,2014-10-08,2015-04-01
2014年10月9日 - 2015年4月2日,木曜 1:40 - 2:10（水曜深夜）,テレビせとうち,岡山県・香川県,,放送,,2014-10-09,2015-04-02
2014年10月10日 - 2015年4月3日,金曜 1:35 - 2:05（木曜深夜）,テレビ愛知,愛知県,,放送,,2014-10-10,2015-04-03
2014年10月10日 - 2015年4月3日,金曜 2:00 - 2:30（木曜深夜）,TVQ九州放送,福岡県,,放送,,2014-10-10,2015-04-03
2014年10月10日 - 2015年4月3日,金曜 23:00 - 23:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2014-10-10,2015-04-03
2014年10月14日 - 2015年4月7日,火曜 0:57 - 1:27（月曜深夜）,長崎放送,長崎県,,放送,,2014-10-14,2015-04-07
2014年10月10日 - 2016年4月3日,金曜 23:30 - 土曜 0:00,,,,配信,ニコニコ生放送,2014-10-10,2016-04-03
2014年10月11日 - 2016年4月4日,土曜 0:00（金曜深夜） 更新,,,第1話常設無料、第2話以降一週間無料,配信,ニコニコチャンネル,2014-10-11,2016-04-04
2014年10月12日 - 2016年4月5日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2014-10-12,2016-04-05
2014年10月12日 - 2016年4月5日,日曜 12:00 更新,,,,配信,dアニメストア,2014-10-12,2016-04-05
2017年1月10日 - 6月27日,火曜 1:35 - 2:05（月曜深夜）,テレビ東京,関東広域圏,製作委員会参加,放送,,2017-01-10,2017-06-27
2017年1月10日 - 6月27日,火曜 1:35 - 2:05（月曜深夜）,テレビ北海道,北海道,,放送,,2017-01-10,2017-06-27
2017年1月10日 - 6月27日,火曜 1:35 - 2:05（月曜深夜）,テレビ愛知,愛知県,,放送,,2017-01-10,2017-06-27
2017年1月10日 - 6月27日,火曜 3:00 - 3:30（月曜深夜）,TVQ九州放送,福岡県,,放送,,2017-01-10,2017-06-27
2017年1月12日 - 6月29日,木曜 2:10 - 2:40（水曜深夜）,テレビせとうち,岡山県・香川県,,放送,,2017-01-12,2017-06-29
2017年1月12日 - 6月29日,木曜 3:05 - 3:35（水曜深夜）,テレビ大阪,大阪府,,放送,,2017-01-12,2017-06-29
2017年1月12日 - 6月29日,木曜 21:00 - 21:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2017-01-12,2017-06-29
2017年1月16日 - 7月3日,月曜 1:20 - 1:50（日曜深夜）,長崎放送,長崎県,,放送,,2017-01-16,2017-07-03
2017年1月22日 - 7月9日,日曜 2:20 - 2:50（土曜深夜）,宮崎放送,宮崎県,,放送,,2017-01-22,2017-07-09
2017年3月9日 - 8月24日,木曜 2:30 - 3:00（水曜深夜）,テレビ和歌山,和歌山県,[177],放送,,2017-03-09,2017-08-24
2018年1月9日 - 6月26日,火曜 2:05 - 2:35（月曜深夜）,テレビ東京,関東広域圏,,放送,,2018-01-09,2018-06-26
2018年1月9日 - 6月26日,火曜 2:05 - 2:35（月曜深夜）,テレビ大阪,大阪府,,放送,,2018-01-09,2018-06-26
2018年1月9日 - 6月26日,火曜 3:00 - 3:30（月曜深夜）,TVQ九州放送,福岡県,,放送,,2018-01-09,2018-06-26
2018年1月9日 - 6月26日,火曜 3:05 - 3:35（月曜深夜）,テレビ愛知,愛知県,,放送,,2018-01-09,2018-06-26
2018年1月10日 - 6月27日,水曜 2:35 - 3:05（火曜深夜）,テレビ北海道,北海道,,放送,,2018-01-10,2018-06-27
2018年1月11日 - 6月28日,木曜 2:10 - 2:40（水曜深夜）,テレビせとうち,岡山県・香川県,,放送,,2018-01-11,2018-06-28
2018年1月12日 - 6月29日,金曜 20:00 - 20:30,AT-X,日本全域,CS放送 / リピート放送あり,放送,,2018-01-12,2018-06-29
2018年1月15日 - 7月2日,月曜 1:20 - 1:50（日曜深夜）,長崎放送,長崎県,,放送,,2018-01-15,2018-07-02
2022年10月9日 - 2023年3月26日,日曜 0:00 - 0:25（土曜深夜）,NHK総合,日本全域,,放送,,2022-10-09,2023-03-26
