期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2021年1月5日,火曜 12:00 更新,,,,配信,ビデオマーケット,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,VIDEX,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,music.jp,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,ムービーフルPlus,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,U-NEXT,2021-01-05,
2021年1月5日,火曜 12:00 更新,,,,配信,Rakuten TV,2021-01-05,
2021年1月5日,火曜 19:00 更新,,,,配信,TSUTAYA TV,2021-01-05,
2021年1月7日,木曜 12:00 更新,,,,配信,ゲオTV,2021-01-07,
2021年1月8日,金曜 0:00（木曜深夜）更新,,,,配信,カンテレドーガ,2021-01-08,
2021年1月8日,金曜 0:00（木曜深夜）更新,,,,配信,J:COMオンデマンド,2021-01-08,
2021年1月8日,金曜 0:00（木曜深夜）更新,,,,配信,TVer,2021-01-08,
2021年1月8日,金曜 0:00（木曜深夜）更新,,,,配信,TELASA,2021-01-08,
2021年1月8日,金曜 0:00（木曜深夜）更新,,,,配信,milplus,2021-01-08,
2021年1月14日,木曜 12:00 更新,,,,配信,ふらっと動画,2021-01-14,
2021年1月15日,金曜 12:00 更新,,,,配信,HAPPY!動画,2021-01-15,
